category	paragraph_1	paragraph_2	len_paragraph_1	is_plagiarism	plagiarism_type
history	Euphoric probably taught him Greek and Geminus Latin, while his tutor was probably charged with his general development. At the age of twelve, Marcus would have been ready for secondary education under the grammatici	According to Anthony Birley, there is a good chance that this Heliodorus was in fact C. Avidius Heliodorus, a Syrian from Cyrrhus, who served as Hadrian’s ab epistulis Graecis (secretary for Greek correspondence) and was prefect of Egypt between AD 138 and 142, and who is further known as the father of the usurper Avidius Cassius.	2	False	non-plagiarism
history	He had a series of tutors in oratory and rhetoric, including Diognetus, who was to introduce him to philosophical texts. The most eminent of his tutors was Marcus Cornelius Fronto, best known as Fronto, the greatest Latin orator and rhetorician of his time	He had type A series of tutors in oratory and empty talk including Diognetus who was to introduce him to philosophical texts The almost of import of his tutors was Marcus Cornelius Fronto go-to-meeting known every bit Fronto the greatest Italic language orator and orator of his time	2	True	structural change
history	The pair would become life-long friends and keep in close correspondence for many years afterwards. Their surviving letters throw an attractive light on Marcus’ daily routine as a young man and as Caesar.	The mate would become life-long friends and living in close-knit correspondence for many years afterwards Their extant letters throw an cute bioluminescent happening Marcus’ daily subprogram as a young humanity and American Samoa Gaius Julius Caesar 	2	True	structural change
history	"1) A day in the life of a young heir to the throne. In this delightful letter, a twenty-something Marcus Aurelius describes his day: ""Today I worked at my studies from 3am to 8am with some snacks. Then for an hour I cheerfully paced around my bedroom wearing only my slippers.. pic.twitter.com/LBHas4Cm4a — Gareth Harney (@OptimoPrincipi) April 24, 2021"	"1) A Clarence Shepard Day Jr. in the aliveness of A young heir to the throne In this pleasing letter A twenty-something Marcus Aurelius describes his day: ""Today I worked at my studies from 3am to 8am with some snacks past for Associate in Nursing hour I cheerfully paced just about my chamber wearing only my slippers picture show twitter com/LBHas4Cm4a — Gareth Harney (@OptimoPrincipi) April 24 2021"	4	True	structural change
history	In 136, in his fifteenth year, Marcus took on the toga virilis, symbolizing his passage into manhood. Shortly after, Hadrian arranged for his engagement to Ceionia Fabia, the daughter of the respected politician Lucius Ceionius Commodus (soon to become Lucius Aelius Caesar)	Euphoric probably taught him Greek and Geminus Latin, while his tutor was probably charged with his general development. At the age of twelve, Marcus would have been ready for secondary education under the grammatici	2	False	non-plagiarism
history	Marcus was then made prefect of the city during the feriae Latinae. In the same year, Marcus met Apollonius of Chalcedon, a Stoic philosopher who taught Commodus	Marcus was past made prefect of the urban center during the feriae Latinae In the unvaried year Marcus met Apollonius of Chalcedon A Stoic philosopher who taught Commodus	2	True	structural change
history	Apollonius would have a significant impact on Marcus and would study regularly with him. Like Hadrian, Marcus admired philosophy, a subject that he prized above all and would have the greatest influence on the young man	Apollonius would have letter a prodigious impact on Marcus and would cogitation regularly with him corresponding Hadrian Marcus loved doctrine A subject that he prized supra complete and would have the greatest influence along the young man	2	True	structural change
history	Fronto wanted him to become a rhetorician, but Marcus to become a student of philosophy instead.	Fronto wanted him to be a rhetorician, but Marcus became a student of philosophy instead. 	1	True	paraphrase
history	He studied philosophy intensely, even when he was still a boy. When he was twelve years old he embraced the dress of a philosopher, and later, the endurance – studying in a Greek cloak and sleeping on the ground. However, (with some difficulty) his mother persuaded him to sleep on a couch spread with skins. HA Marcus 2.6	In light of this year being an inauguration year, let us take a look at Roman Political Graffiti or ads. This post will be highlighting some graffiti inscriptions that showcase men vying for particular political positions. In order to provide some background to some basic political positions – I have included a basic description of the following positions.	4	False	non-plagiarism
history	In late 136, Hadrian fell ill and almost died from a haemorrhage at his villa at Tivoli. With such uncertainty about the future, Hadrian selected Ceionius Commodus (who was married to Marcus Aurelius’ aunt Faustina) as his successor and adopted him as his son	In tardive 136 Hadrian fell ill and almost died from letter a haemorrhage At his villa at Tivoli With so much uncertainty about the future Hadrian hand-picked Ceionius Commodus ( who was joined to Marcus Aurelius’ aunty Faustina) as his heir and adoptive him every bit his Logos	2	True	structural change
history	Hadrian spent 300 million sesterces on publicly celebrating the adoption with lavish games in the Circus Maximus and distributing gifts to the public and military. As part of his adoption, Commodus took the name Lucius Aelius Caesar and was designated consul for the second time for the year 137	To protect the water channel, the aqueduct was underground for 95% of its course, and the difference in altitude between the two ends was only 150 metres. Its piers and arcades have been preserved in many places, as have several large reservoirs linked by siphons: the most impressive remains are at Chaponost and Beaunant.	2	False	non-plagiarism
