category	paragraph_1	paragraph_2	len_paragraph_1	is_plagiarism	plagiarism_type
history	Penting kiranya mengetahui rekam jejak Pranoto Reksosamodra. Perwira tinggi bintang dua ini sebelumnya menjabat asisten III/Personalia Menpangad. Paska G30S, Presiden Sukarno menunjuk Pranoto sebagai pelaksana tugas harian Menpangad. Namun, pada Februari 1966, Pranoto ditangkap atas perintah Letjen Soeharto.	“Tiba-tiba saya tersentak seperti ada yang memukul kepala saya. Mungkin penggemarnya, bisik saya dalam hati. Ternyata setelah saya perhatikan baik-baik, kepala saya terbentur tiang listrik. Orang-orang yang ada di pinggir jalan tersenyum melihat saya.”	4	False	non-plagiarism
history	Pranoto dituding terlibat G30S tapi dalam Catatan Jenderal Pranoto Reksosamodra suntingan Imelda Bachtiar dikatakan jika penangkapan itu karena adanya dendam pribadi Soeharto. Ketika sama-sama bertugas di Divisi Diponegoro, Pranoto pernah membongkar kasus korupsi Soeharto sehingga dicopot dari jabatan panglima. Semula, Pranoto dipenjarakan di RTM Blok P Kebayoran Baru, kemudian sejak 1969 dipindahkan ke Nirbaya.	Pranoto dituduh terlibat dalam G30S tetapi dalam catatan umum Pranoto Reksocodra mengedit Imelda Bachtiar mengatakan jika penangkapan itu karena balas dendam pribadi Suharto. Ketika keduanya bertugas di Divisi Diponegoro, Pranoto sekali membongkar kasus korupsi Soeharto sehingga dihapus dari posisi komandan. Awalnya, Pranoto dipenjara di RTM Blok P Kebayoran Baru, sejak 1969 dipindahkan ke Nirbaya. 	3	True	paraphrase
history	“Jenderal Pranoto, yang setelah Gestapu diangkat Sukarno jadi KASAD. Orangnya sih baik sekali, lembut, HIK Muhammadiyah dulu sekolahnya, suka gesek biola, memahat patung,” tulis Mochtar Lubis dalam catatan hariannya tanggal 6 Februari 1975.	Beberapa saat kemudian, sang komandan sudah kembali. Menurut penyidikan yang sudah dilakukannya, ternyata pot itu pecah karena terkena cakram. Bung Karno nampak terkejut mendengar laporan tersebut. Dia pastinya tahu bahwa satu-satunya orang yang memiliki hobi main lempar cakram adalah putera sulungnya.	2	False	non-plagiarism
history	Pranoto boleh dikata ketua RT-nya blok Amal. Pada malam penahanan Mochtar Lubis ke Nirbaya, Pranoto mendapat kabar dari penjaga rutan. Seorang tahanan yang sangat penting akan menjadi penghuni baru Nirbaya. Pranoto diminta untuk menyiapkan paviliun yang dekat dengan paviliunnya dan paviliun Omar Dani.	Pranoto boleh dikata ketua RT-nya blok Amal. Pada malam penahanan Mochtar Lubis ke Nirbaya, Pranoto mendapat kabar dari penjaga rutan. Seorang tahanan yang sangat penting akan menjadi penghuni baru Nirbaya. Pranoto diminta untuk menyiapkan paviliun yang dekat dengan paviliunnya dan paviliun Omar Dani.	4	True	literal
history	Pranoto dan Omar Dani menyangka seorang jenderal yang akan masuk. Apalagi terbetik kabar bahwa tahanan ini bukan pindahan dari rutan lain. Mereka mengira Jenderal Abdul Haris Nasution atau Jenderal Soemitro. Tapi ternyata yang datang malah “Jenderal Wartawan”, kata Pranoto.	Pranoto dan Omar Dani menyangka seorang jenderal yang akan masuk. Apalagi terbetik kabar bahwa tahanan ini bukan pindahan dari rutan lain. Mereka mengira Jenderal Abdul Haris Nasution atau Jenderal Soemitro. Tapi ternyata yang datang malah “Jenderal Wartawan”, kata Pranoto.	4	True	literal
history	Sepekan sudah Mochtar Lubis menjadi warga Nirbaya. Pengalaman kocak yang menghibur penghuni rutan blok Amal terjadi. “Jenderal Pranoto sambil tertawa menceritakan pada kami pengalamannya yang cukup lucu kemarin,” kata Mochtar dalam catatan bertanggal 11 Februari.	Ketika tinggal di Jalan Jawa No.61 Jakarta (sekarang Jalan H.O.S. Cokroaminoto), bersama keluarganya, Sjahrir tak jarang mendatangi tukang sate langganannya. Tempatnya ada di ujung Jalan Jawa.	3	False	non-plagiarism
history	Dua hari sebelumnya, Pranoto mendapat kabar bahwa istrinya akan datang membesuk. Karena jalanan mencapai Nirbaya berlumpur akibat hujan, Pranoto memperhitungkan istrinya akan datang dari jalan raya melintasi sawah-sawah dekat tembok rutan. Dengan memanjat sebuah pohon mangga yang tumbuh dekat tembok di dalam blok sel, Pranoto dapat melihat pemandangan luar tembok ke sawah-sawah lewat pagar.	Dua hari sebelumnya, Pranoto mendapat kabar bahwa istrinya akan datang untuk mengunjungi. Karena jalan-jalan mencapai Nirbaya berlumpur karena hujan, Pranoto memperhitungkan istrinya akan datang dari jalan raya melintasi sawah di dekat dinding penahanan. Dengan memanjat pohon mangga yang tumbuh di dekat dinding di dalam blok sel, Pranoto dapat melihat pemandangan di luar dinding ke sawah melalui pagar. 	3	True	paraphrase
history	Keesokan pagi, Pranoto memanjat pohon mangga. Dengan sabar dia menunggu istrinya lewat	Keesokan pagi, Pranoto memanjat pohon mangga	2	True	partial literal
history	Yang dinanti-nanti akhirnya datang. Dari kejauhan tampak seorang perempuan dan seorang anak turun dari jalan raya dan menyebrangi sawah	Dengan tangkas diturunkannya karung-karung berisi beras tersebut.	2	False	non-plagiarism
history	Pranoto berseru memanggil mereka lalu melambaikan tangan. Anak muda dan perempuan itu membalas lambaian tangan Pranoto.	Pranoto berteriak memanggil mereka lalu mengayunkan pukulan ki ajakan tangan Pranoto bersama ibu itu dibalas Anak anom 	2	True	structural change
history	Pranoto semakin bersemangat. Dia panjat lagi pohon mangga itu lebih tinggi	Pranoto semakin antusias Dia menaiki lagi pokok kayu pedal ayam itu bertambah canggih	2	True	structural change
history	Dia menunjukkan kain sarung - pemberian istrinya - yang sedang dipakai itu sebagai tanda kepada dua sosok yang ditunggu. Setelah turun dari pohon, Pranoto bergegas menuju ruang tamu tempat tahanan Nirbaya	Sri Sultan pun mengangkat dua karung besar beras ke bagian belakang kendaraannya. Sementara itu sang penjual beras langsung menaiki jip dan duduk di samping Sri Sultan	2	False	non-plagiarism
history	Tidak lupa Pranoto membawa rantang kosong bersama barang-barang lain yang hendak dikirim ke rumah. Selama setengah jam Pranoto termangu di ruang tamu	Ilya tak paham sejak kapan Haji Agus Salim menggandrungi kudapan yang biasanya selalu dibungkus dengan daun pisang itu. Namun yang jelas tiap sore dia kerap melihat sang kakek menikmati otak-otak. Biasanya penganan itu disajikan dengan segelas jus buah dan dihidangkan kala Haji Agus Salim melakukan kegiatan rutin membaca buku.	2	False	non-plagiarism
history	Tidak ada panggilan kepadanya.	Tidak ada panggilan kepadanya. 	1	True	paraphrase
history	Muncul kecurigaan dalam hari Pranoto. Jangan-jangan perempuan dan anak muda tadi bukanlah anak dan istrinya	Kecurigaan muncul pada hari Pranoto. Bahkan bukan wanita dan anak muda bukanlah anak-anak dan istrinya 	2	True	paraphrase
history	Sebab perempuan berpostur ramping itu membawa banyak bawaan yang itu bukan seperti kebiasaan istri Pranoto. Pranoto coba menghibur diri, barangkali istrinya dapat uang tambahan	“Hah peupeus! Siapa yang memecahkan!? Siapa yang melakukan!?” teriak sang presiden. Wajahnya nampak merah padam dengan mata berkilat-kilat, pertanda dia sedang marah besar.	2	False	non-plagiarism
history	Dia pun menyangkal keraguan dengan menduga istrinya jadi kurusan karena bersusah hati memikirkan dirinya	Bung Karno lantas memerintahkan sang komandan jaga untuk memeriksa semua pelayan ini dan para tukang kebun. Begitu marahnya sang presiden, hingga dia memerintahkan jika pelakunya ketemu untuk langsung “digantung”. Tentunya perintah itu hanya untuk menggertak saja.	1	False	non-plagiarism
history	Akhirnya, Astrawinata-lah yang mendapat panggilan ke ruang tunggu. Di situlah Pranoto melihat nyonya dan anak muda yang dijumpainya di sawah. Percakapan singkat berlangsung di antara mereka.	“Dalam waktu relatif singkat saya instruksikan untuk segera berangkat. Sesuai rencana semua keluarga batalyon, termasuk istri saya yang sedang hamil 7 bulan mengandung anak kedua saya, Anggreswara Kemalawati, tetap tinggal di Yogyakarta. Tetapi ada di antara keluarga yang memaksa ikut. Akhirnya saya perkenankan keluarga yang memaksa harus turut dengan menanggung risiko apa yang terjadi,” kata Kemal dalam otobiografinya, Kemal Idris Bertarung dalam Revolusi.	3	False	non-plagiarism
history	Mendengar itu, mereka semua larut dalam tawa. Pranoto segera kembali membawa barang-barangnya. Peristiwa itu dikisahkan Pranoto kepada istrinya yang berkunjung keesokan hari. Secara bergurau, istrinya mencubit kaki Pranoto keras-keras sebagai “hadiah”.	"Mendengar itu mereka segala larut batin (hati) gelak Pranoto bangat kembali membahu barang-barangnya Peristiwa itu dikisahkan Pranoto akan istrinya yang beranjangsana keesokan keadaan Secara bercanda istrinya mencubit suku Pranoto keras-keras sebagai "" upah "" "	4	True	structural change
history	Mochtar Lubis dibebaskan setelah berada tiga bulan dalam tahanan di Nirbaya. Sementara itu, Pranoto harus mendekam lebih lama sampai tahun 1979. Pranoto kemudian dipindahkan ke Rumah Tahanan Boedi Oetomo. Dia baru bebas pada 1981 setelah melewati masa pemenjaraan selama 15 tahun.	Mochtar Lubis dibebaskan sehabis berada tiga candra ketika ganjalan dekat Nirbaya Sementara itu bertambah lama datang warsa 1979 kudu didekam Pranoto Pranoto belakang hari dipindahkan ke Rumah Tahanan Boedi Oetomo era pemenjaraan selama 15 tarikh setelah itu lapang sedang 1981 setelah dilewat Dia 	4	True	structural change
history	Di tengah kegalauannya akibat beberapa rencana penugasan yang diberikan KSAD Jenderal Nasution padanya semua dibatalkan, Kolonel Kemal Idris dipanggil Menpangad Letjen A. Yani. Kemal diberikan tugas baru oleh KSAD baru itu.	Yani	3	True	partial literal
history	“Kemal, sudahlah. Jangan dipikirkan. Cepat-cepatlah persiapkan diri. Saya baru senang kalau kamu naik pesawat terbang menuju Afrika!” kata Yani sebagaimana dikenang Kemal dalam otobiografinya yang ditulis Rosihan Anwar dan Ramhadhan KH, Kemal Idris Bertarung dalam Revolusi.	""" Kemal sudahlah Jangan dipikirkan Cepat-cepatlah persiapkan batang tubuh Saya gres senang andaikan saudara bertambah pesawat terbang terbang menuju Afrika ! "" kata Yani seperti mana dikenang Kemal dalam otobiografinya yang ditulis Rosihan Anwar bersama Ramhadhan KH Kemal Idris Bertarung berarti (maksud) Revolusi "	4	True	structural change
history	Kemal ditugaskan memimpin pasukan Garuda III yang bertugas menjaga perdamaian di Kongo. Sejak merdeka dari Belgia pada 1960, negeri di tengah Afrika itu dilanda perang saudara. Gerakan nasionalis yang dipimpin Patrice Lumumba tak hanya membuat Belgia sakit hati melepas bekas koloninya itu, namun juga mengganggu kepentingan Amerika Serikat (AS) yang telah lama menguasai kekayaan alam Kongo sebagai kompensasi atas dukungannya atas kolonialisme Belgia di sana.	“Hah peupeus! Siapa yang memecahkan!? Siapa yang melakukan!?” teriak sang presiden. Wajahnya nampak merah padam dengan mata berkilat-kilat, pertanda dia sedang marah besar.	3	False	non-plagiarism
history	Kuatnya persaingan antar-faksi politik bertemu dengan kepentingan Barat membuat Kongo terjerembab dalam perang saudara berkepanjangan. Dengan latar belakang itulah PBB mengirim pasukan perdamaiannya, United Nations Operation in the Congo (UNOC).	Kuatnya persaingan antar-faksi politik bertemu dengan kepentingan Barat membuat Kongo terjerembab dalam perang saudara berkepanjangan. Dengan latar belakang itulah PBB mengirim pasukan perdamaiannya, United Nations Operation in the Congo (UNOC).	2	True	literal
history	Pasukan Garuda III yang dipimpin Kemal Idris dikirim di bawah payung UNOC. Mereka ditempatkan di dekat Albetville (kini Kalemie) yang kaya mineral. Pertempuran dengan pasukan pimpinan Moise Tsombe, yang memerdekakan diri dari republik yang dipimpin Presiden Kasavubu, sering terjadi.	Pasukan Garuda III nan dipimpin Kemal Idris dikirim di rendah payung UNOC Mereka ditempatkan dalam dekat Albetville ( masa ini Kalemie ) nan berada pelikan Pertempuran bersama-sama pasukan arahan Moise Tsombe nan memerdekakan tegak dari republik nan dipimpin Presiden Kasavubu kerap terjadi 	3	True	structural change
history	“Didukung oleh orang-orang Eropa dan mayoritas suku di selatan, Tsombe mendeklarasikan Katanga merdeka pada 11 Juli 1960. Dilindungi oleh pasukan yang ditugaskan dan disuplai oleh Belgia, Katanga tetap tenang karena sebagian besar Kongo dihancurkan dalam perang saudara. Dalam beberapa waktu Katanga berjalan, pemerintahan berfungsi, tambang berproduksi, dan industrinya berkembang pesat. Satu-satunya catatan mengejutkan datang dari pemberontakan Luba yang berkembang di distrik utara,” tulis politikus James Minahan dalam Nations Without States: Historical Dictionary of Contemporary National Movements.	Jadilah mereka bertiga jajan es puter di depan Stasiun Klender. Anehnya, tak nampak gelagat dua bangsawan itu terlihat rikuh. Dengan santainya mereka menikmati es puter sambil berdiri di sela lalu-lalang kendaraan dan pejalan kaki.	4	False	non-plagiarism
history	“Kami ajarkan mereka bagaimana cara mengolah masakan Indonesia, membuat kue serta menyayur daun singkong. Padahal mereka mengetahui memasak singkong hanyalah untuk makanan inti dengan cara dibusukkan, dikeringkan, lalu ditumbuk jadi tepung dan langsung dapat dimasak,” kata Kemal.	Chicherin terlibat langsung dalam revolusi Oktober sebagai diplomat di kubu partai Bolshevik. Sama halnya dengan Chicherin, Kolontai juga tergolong kelas atas di kalangan bangsawan Rusia	2	False	non-plagiarism
history	Kedekatan dengan penduduk membuat Garuda III lebih mudah menjalani tugas karena adanya kepercayaan penduduk. Seringkali penduduk memberitahu dengan sukarela serangan yang dilakukan sebuah kelompok bersenjata. Dengan informasi itu, pasukan Garuda III bisa mengantisipasi dan mempersiapkan segalanya.	Nirbaya terdiri dari lima blok: Amal, Ikhlas, Bakti, Rela, dan Nusa. Mochtar Lubis menempati paviliun di blok Amal bersebelahan dengan Omar Dani	3	False	non-plagiarism
history	Keberhasilan itu membuat Kemal sebagai komandan diberi liburan selama beberapa hari. Kesempatan itu dia pergunakan untuk pelesir ke Roma (Italia) dan Paris (Prancis)	Success  itu membuat Kemal sebagai komandan diberi liburan During  beberapa hari. Chance  itu dia pergunakan untuk pelesir ke Roma (Italy)  dan Paris (Prancis)	2	True	translated
history	Di kala liburan di Paris itulah Kemal mengalami hal memalukan. Sekeluar dari hotel tempatnya menginap, Kemal berpapasan dengan perempuan cantik	Dua hari sebelumnya, Pranoto mendapat kabar bahwa istrinya akan datang membesuk. Karena jalanan mencapai Nirbaya berlumpur akibat hujan, Pranoto memperhitungkan istrinya akan datang dari jalan raya melintasi sawah-sawah dekat tembok rutan. Dengan memanjat sebuah pohon mangga yang tumbuh dekat tembok di dalam blok sel, Pranoto dapat melihat pemandangan luar tembok ke sawah-sawah lewat pagar.	2	False	non-plagiarism
history	“Jalannya seperti Marilyn Monroe. Saya terpesona dengan goyang pinggulnya,” kata Kemal.	""" Jalannya bak Marilyn Monroe Saya silau  dengan ayun pinggulnya "" celoteh Kemal "	2	True	structural change
history	Saking terpesonanya, Kemal terus memandangi perempuan itu dengan menoleh karena dia terus berjalan. Kemal pun tak mengetahui situasi di depannya kendati kakinya terus melangkah.	Selama tiga hari di Leningrad, Subardjo menghabiskan sebagian besar waktunya dengan berbagai macam hiburan. Dia pergi ke sebuah pertunjukkan opera musik khas Soviet pada hari pertama, dan menghabiskan malam di sana	2	False	non-plagiarism
history	“Tiba-tiba saya tersentak seperti ada yang memukul kepala saya. Mungkin penggemarnya, bisik saya dalam hati. Ternyata setelah saya perhatikan baik-baik, kepala saya terbentur tiang listrik. Orang-orang yang ada di pinggir jalan tersenyum melihat saya.”	“Tatkala datang saatnya untuk melaksanakan gerakan ‘Long March’-nya itu, sebenarnya Divisi Siliwangi sedang dalam keadaan istirahat-konsolidasi sepulangnya dari operasi menumpas pemberontakan PKI-Muso yang mengambil kota Madiun sebagai basisnya itu. Akan tetapi rencana Long March itu telah disusun rapi dan sudah disalurkan berupa perintah hingga tingkat batalyon. Tak ada perintah yang lebih menggetarkan hati Putera-putera Siliwangi ini kecuali perintah yang ini, yakni perintah kembali ke kampung halaman yang molek, bertemu kembali dengan sanak-saudara,” tulis Dinas Sejarah Kodam Siliwangi dalam Siliwangi dari Masa ke Masa.	4	False	non-plagiarism
history	RUTINITAS sore di Jalan Gereja Theresia No.72 Jakarta pada 1950-an itu masih diingat secara jelas oleh Ilya Arslaan. Bersama sang kakek Haji Agus Salim, Ilya kerap menunggu kedatangan tukang otak-otak (penganan yang terbuat dari sejenis ikan laut) langganan mereka. Yang ditunggu biasanya baru datang sekira jam 17.	Bersama sang kakek Haji Agus Salim, Ilya kerap menunggu kedatangan tukang otak-otak (penganan yang terbuat dari sejenis ikan laut) langganan mereka	3	True	partial literal
